OrderID,CustomerLocation,Warehouse,OrderDate,DispatchDate,DeliveryDate,Distance_km,ModeOfTransport,ProductType,Quantity,Status
10490,Pune,Bangalore_WH,2025-04-20,2025-05-19,2025-05-24,936,Bike,Toys,24,Cancelled
10491,Delhi,Lucknow_WH,2025-04-22,2025-05-14,2025-05-30,2297,Air,Books,312,Pending
10492,Mumbai,Delhi_WH,2025-04-19,2025-05-03,2025-05-17,752,Train,Groceries,252,Pending
10493,Kolkata,Lucknow_WH,2025-04-28,2025-05-17,2025-05-23,1748,Truck,Apparel,468,Pending
10494,Hyderabad,Lucknow_WH,2025-05-02,2025-05-16,2025-06-03,558,Bike,Groceries,465,Pending
10495,Mumbai,Jaipur_WH,2025-04-12,2025-04-27,2025-05-23,80,Truck,Pharma,79,Delivered
10496,Lucknow,Mumbai_WH,2025-05-06,2025-05-08,2025-05-21,1254,Truck,Furniture,263,Cancelled
10497,Jaipur,Kolkata_WH,2025-05-07,2025-05-19,2025-06-04,947,Truck,Apparel,463,Pending
10498,Pune,Pune_WH,2025-04-19,2025-05-07,2025-06-02,396,Train,Apparel,12,Cancelled
10499,Mumbai,Lucknow_WH,2025-05-04,2025-05-10,2025-06-06,1978,Air,Furniture,30,Pending
10500,Ahmedabad,Delhi_WH,2025-05-01,2025-05-05,2025-05-12,2213,Ship,Machinery,380,Delivered
10501,Delhi,Lucknow_WH,2025-04-26,2025-05-01,2025-06-04,1254,Train,Furniture,494,Delivered
10502,Delhi,Kolkata_WH,2025-04-30,2025-05-05,2025-05-31,705,Air,Electronics,27,Delivered
10503,Jaipur,Jaipur_WH,2025-04-13,2025-04-29,2025-06-01,264,Truck,Electronics,106,Cancelled
10504,Jaipur,Lucknow_WH,2025-04-23,2025-05-08,2025-05-21,209,Ship,Furniture,136,Cancelled
10505,Bangalore,Bangalore_WH,2025-04-12,2025-05-04,2025-05-17,1124,Bike,Furniture,315,Delivered
10506,Mumbai,Hyderabad_WH,2025-04-28,2025-05-10,2025-06-04,864,Bike,Books,400,In Transit
10507,Delhi,Lucknow_WH,2025-04-12,2025-05-16,2025-05-22,1749,Bike,Apparel,446,Delivered
10508,Delhi,Mumbai_WH,2025-05-03,2025-05-14,2025-06-08,1890,Ship,Pharma,61,Delivered
10509,Lucknow,Hyderabad_WH,2025-04-25,2025-05-18,2025-06-01,254,Bike,Furniture,217,Pending
10510,Kolkata,Bangalore_WH,2025-04-13,2025-05-09,2025-06-03,1000,Air,Apparel,304,Delivered
10511,Ahmedabad,Pune_WH,2025-05-05,2025-05-19,2025-05-24,37,Bike,Apparel,68,Cancelled
10512,Jaipur,Mumbai_WH,2025-05-06,2025-05-14,2025-05-25,1025,Bike,Books,298,In Transit
10513,Pune,Lucknow_WH,2025-04-29,2025-05-11,2025-06-02,1671,Truck,Books,252,In Transit
10514,Mumbai,Pune_WH,2025-05-01,2025-05-02,2025-05-07,746,Bike,Electronics,28,In Transit
10515,Pune,Mumbai_WH,2025-04-29,2025-05-11,2025-05-25,1286,Air,Groceries,330,Pending
10516,Hyderabad,Lucknow_WH,2025-04-19,2025-05-03,2025-05-04,687,Train,Toys,282,Cancelled
10517,Hyderabad,Kolkata_WH,2025-04-28,2025-05-05,2025-05-20,1850,Air,Books,89,Delivered
10518,Kolkata,Kolkata_WH,2025-05-07,2025-05-12,2025-05-27,1053,Train,Machinery,457,Delivered
10519,Chennai,Ahmedabad_WH,2025-04-19,2025-05-14,2025-05-20,2348,Ship,Electronics,76,Delivered
10520,Mumbai,Jaipur_WH,2025-04-17,2025-04-26,2025-05-19,911,Train,Books,86,Cancelled
10521,Lucknow,Jaipur_WH,2025-04-30,2025-05-11,2025-06-04,61,Bike,Toys,466,Cancelled
10522,Bangalore,Delhi_WH,2025-05-09,2025-05-10,2025-05-26,2281,Bike,Toys,357,In Transit
10523,Kolkata,Mumbai_WH,2025-04-13,2025-04-15,2025-06-03,2284,Ship,Electronics,274,Pending
10524,Lucknow,Pune_WH,2025-04-11,2025-04-24,2025-05-17,170,Train,Apparel,196,Delivered
10525,Lucknow,Delhi_WH,2025-04-27,2025-05-11,2025-06-03,439,Air,Furniture,23,Pending
10526,Chennai,Ahmedabad_WH,2025-04-30,2025-05-02,2025-05-20,1835,Train,Machinery,465,In Transit
10527,Hyderabad,Kolkata_WH,2025-04-26,2025-05-04,2025-05-31,2105,Train,Apparel,274,Pending
10528,Ahmedabad,Mumbai_WH,2025-05-03,2025-05-12,2025-05-19,1275,Bike,Books,201,Pending
10529,Bangalore,Bangalore_WH,2025-04-28,2025-05-01,2025-05-21,734,Bike,Electronics,453,Cancelled
10530,Ahmedabad,Kolkata_WH,2025-05-01,2025-05-15,2025-06-03,935,Ship,Furniture,293,In Transit
10531,Jaipur,Hyderabad_WH,2025-04-20,2025-04-30,2025-05-01,660,Bike,Machinery,295,Cancelled
10532,Bangalore,Bangalore_WH,2025-05-08,2025-05-08,2025-05-10,365,Air,Electronics,74,Pending
10533,Lucknow,Kolkata_WH,2025-04-18,2025-04-28,2025-05-14,1383,Ship,Furniture,372,Pending
10534,Kolkata,Kolkata_WH,2025-05-07,2025-05-18,2025-05-19,1467,Truck,Toys,86,Delivered
10535,Delhi,Kolkata_WH,2025-05-06,2025-05-18,2025-05-19,1477,Train,Books,40,Cancelled
10536,Kolkata,Pune_WH,2025-05-05,2025-05-19,2025-05-19,2018,Air,Pharma,197,Pending
10537,Jaipur,Chennai_WH,2025-05-08,2025-05-17,2025-05-28,314,Bike,Pharma,87,In Transit
10538,Ahmedabad,Mumbai_WH,2025-04-24,2025-05-18,2025-06-08,1169,Bike,Electronics,207,Delivered
10539,Kolkata,Pune_WH,2025-05-08,2025-05-19,2025-06-03,614,Air,Apparel,442,Pending
10540,Hyderabad,Bangalore_WH,2025-04-13,2025-04-28,2025-05-20,1353,Bike,Apparel,482,Pending
10541,Jaipur,Chennai_WH,2025-04-13,2025-04-19,2025-05-29,1115,Air,Machinery,442,In Transit
10542,Bangalore,Kolkata_WH,2025-05-06,2025-05-15,2025-05-24,819,Truck,Books,287,Cancelled
10543,Ahmedabad,Kolkata_WH,2025-04-20,2025-05-18,2025-05-28,1301,Train,Apparel,91,Pending
10544,Mumbai,Lucknow_WH,2025-04-11,2025-04-26,2025-06-08,804,Ship,Books,32,In Transit
10545,Delhi,Pune_WH,2025-04-15,2025-05-05,2025-05-16,355,Bike,Toys,231,Cancelled
10546,Ahmedabad,Ahmedabad_WH,2025-04-20,2025-04-25,2025-05-12,1101,Truck,Machinery,181,Cancelled
10547,Chennai,Bangalore_WH,2025-05-07,2025-05-14,2025-06-08,2202,Truck,Machinery,24,Cancelled
10548,Pune,Mumbai_WH,2025-04-28,2025-04-29,2025-05-03,1585,Train,Apparel,56,In Transit
10549,Chennai,Chennai_WH,2025-04-17,2025-05-03,2025-05-23,804,Train,Groceries,147,Cancelled
10550,Ahmedabad,Chennai_WH,2025-04-20,2025-05-04,2025-05-06,846,Truck,Furniture,176,In Transit
10551,Bangalore,Pune_WH,2025-05-07,2025-05-18,2025-05-30,1868,Ship,Groceries,45,Delivered
10552,Pune,Ahmedabad_WH,2025-05-02,2025-05-14,2025-05-27,342,Air,Machinery,279,Delivered
10553,Ahmedabad,Lucknow_WH,2025-04-26,2025-05-01,2025-05-24,2177,Train,Machinery,119,Cancelled
10554,Chennai,Hyderabad_WH,2025-05-01,2025-05-18,2025-05-26,2391,Air,Electronics,209,Pending
10555,Bangalore,Delhi_WH,2025-04-29,2025-05-05,2025-05-16,1592,Truck,Toys,325,Cancelled
10556,Jaipur,Hyderabad_WH,2025-05-01,2025-05-14,2025-05-18,1946,Truck,Groceries,56,In Transit
10557,Hyderabad,Delhi_WH,2025-04-20,2025-05-14,2025-05-28,862,Bike,Apparel,34,Delivered
10558,Delhi,Kolkata_WH,2025-04-28,2025-05-03,2025-05-10,1171,Bike,Furniture,464,Cancelled
10559,Hyderabad,Jaipur_WH,2025-04-27,2025-05-12,2025-05-13,1907,Ship,Apparel,200,Cancelled
10560,Mumbai,Jaipur_WH,2025-04-21,2025-04-27,2025-05-22,844,Truck,Groceries,135,In Transit
10561,Ahmedabad,Lucknow_WH,2025-04-29,2025-05-16,2025-05-21,213,Air,Groceries,120,Delivered
10562,Chennai,Pune_WH,2025-04-12,2025-05-16,2025-05-20,846,Air,Furniture,14,In Transit
10563,Jaipur,Chennai_WH,2025-05-05,2025-05-18,2025-06-08,81,Train,Furniture,19,Cancelled
10564,Hyderabad,Delhi_WH,2025-04-22,2025-05-14,2025-05-20,1082,Bike,Electronics,500,Pending
10565,Hyderabad,Ahmedabad_WH,2025-05-09,2025-05-12,2025-05-30,2488,Bike,Books,117,Pending
10566,Kolkata,Bangalore_WH,2025-05-08,2025-05-08,2025-05-24,1830,Air,Toys,88,Delivered
10567,Lucknow,Ahmedabad_WH,2025-05-01,2025-05-15,2025-05-24,1289,Truck,Books,492,In Transit
10568,Lucknow,Delhi_WH,2025-04-18,2025-04-28,2025-05-29,2111,Ship,Apparel,262,Cancelled
10569,Pune,Chennai_WH,2025-04-14,2025-04-15,2025-05-19,2428,Ship,Electronics,44,In Transit
10570,Bangalore,Kolkata_WH,2025-04-15,2025-05-14,2025-05-16,181,Ship,Machinery,175,In Transit
10571,Lucknow,Jaipur_WH,2025-04-19,2025-05-16,2025-06-06,2398,Ship,Pharma,437,In Transit
10572,Jaipur,Lucknow_WH,2025-04-23,2025-05-09,2025-05-23,99,Truck,Pharma,293,Pending
10573,Ahmedabad,Ahmedabad_WH,2025-05-02,2025-05-18,2025-05-28,511,Train,Electronics,248,Delivered
10574,Delhi,Bangalore_WH,2025-05-03,2025-05-03,2025-05-16,1839,Ship,Machinery,495,Delivered
10575,Kolkata,Jaipur_WH,2025-04-24,2025-05-16,2025-05-22,142,Ship,Toys,486,In Transit
10576,Pune,Delhi_WH,2025-05-01,2025-05-07,2025-05-21,1250,Bike,Pharma,227,Cancelled
10577,Hyderabad,Pune_WH,2025-04-16,2025-04-25,2025-04-29,1338,Train,Electronics,96,Cancelled
10578,Lucknow,Pune_WH,2025-04-26,2025-05-03,2025-05-21,1282,Truck,Pharma,44,In Transit
10579,Jaipur,Bangalore_WH,2025-04-23,2025-05-12,2025-06-04,2492,Air,Pharma,70,Cancelled
10580,Lucknow,Jaipur_WH,2025-05-01,2025-05-06,2025-06-03,2451,Train,Apparel,394,In Transit
10581,Lucknow,Kolkata_WH,2025-04-27,2025-05-17,2025-05-24,1625,Truck,Electronics,81,Delivered
10582,Ahmedabad,Mumbai_WH,2025-04-12,2025-05-17,2025-05-24,12,Ship,Furniture,467,Delivered
10583,Hyderabad,Jaipur_WH,2025-04-20,2025-04-23,2025-05-14,1695,Ship,Furniture,302,Pending
10584,Lucknow,Pune_WH,2025-04-15,2025-05-03,2025-05-12,1369,Ship,Books,370,Pending
10585,Hyderabad,Chennai_WH,2025-04-28,2025-05-02,2025-05-10,723,Air,Machinery,163,In Transit
10586,Chennai,Jaipur_WH,2025-05-08,2025-05-17,2025-06-06,1137,Truck,Machinery,159,Delivered
10587,Jaipur,Ahmedabad_WH,2025-04-23,2025-04-29,2025-05-22,2107,Truck,Furniture,324,Pending
10588,Lucknow,Kolkata_WH,2025-04-29,2025-05-08,2025-05-28,1759,Ship,Furniture,99,Cancelled
10589,Lucknow,Chennai_WH,2025-05-09,2025-05-14,2025-05-20,2037,Bike,Machinery,433,Cancelled
10590,Jaipur,Bangalore_WH,2025-04-14,2025-04-24,2025-05-28,860,Ship,Furniture,259,Pending
10591,Bangalore,Hyderabad_WH,2025-04-19,2025-05-05,2025-05-07,2231,Ship,Books,32,Cancelled
10592,Mumbai,Ahmedabad_WH,2025-04-29,2025-05-10,2025-05-15,1921,Truck,Pharma,112,Pending
10593,Kolkata,Hyderabad_WH,2025-04-17,2025-05-15,2025-05-29,1142,Truck,Groceries,129,Delivered
10594,Jaipur,Lucknow_WH,2025-04-15,2025-05-17,2025-06-07,1425,Train,Groceries,101,Pending
10595,Jaipur,Hyderabad_WH,2025-04-21,2025-05-17,2025-05-18,1688,Air,Groceries,446,In Transit
10596,Bangalore,Pune_WH,2025-05-04,2025-05-10,2025-06-04,1657,Truck,Machinery,58,Pending
10597,Kolkata,Chennai_WH,2025-04-13,2025-05-13,2025-05-28,1658,Bike,Books,65,Cancelled
10598,Kolkata,Pune_WH,2025-04-14,2025-04-20,2025-05-06,420,Bike,Books,225,Cancelled
10599,Pune,Bangalore_WH,2025-04-16,2025-04-23,2025-05-25,2346,Air,Machinery,326,Cancelled
10600,Jaipur,Bangalore_WH,2025-04-30,2025-05-11,2025-05-20,103,Truck,Groceries,256,Pending
10601,Ahmedabad,Hyderabad_WH,2025-04-28,2025-05-19,2025-05-30,1069,Air,Toys,417,Cancelled
10602,Delhi,Mumbai_WH,2025-04-29,2025-05-06,2025-05-13,1494,Ship,Machinery,303,Delivered
10603,Chennai,Pune_WH,2025-04-20,2025-04-20,2025-06-06,2116,Truck,Machinery,410,Cancelled
10604,Lucknow,Mumbai_WH,2025-05-04,2025-05-12,2025-05-21,1864,Air,Groceries,348,Cancelled
10605,Pune,Bangalore_WH,2025-05-05,2025-05-12,2025-05-13,1520,Ship,Electronics,304,Cancelled
10606,Bangalore,Kolkata_WH,2025-05-09,2025-05-11,2025-05-19,1637,Train,Furniture,346,Cancelled
10607,Lucknow,Hyderabad_WH,2025-04-29,2025-05-01,2025-06-08,801,Truck,Electronics,155,In Transit
10608,Kolkata,Kolkata_WH,2025-05-01,2025-05-18,2025-05-22,2431,Ship,Pharma,257,Delivered
10609,Kolkata,Lucknow_WH,2025-04-26,2025-04-27,2025-05-20,151,Bike,Toys,337,Pending
10610,Chennai,Chennai_WH,2025-04-27,2025-04-29,2025-06-07,1286,Bike,Toys,444,Delivered
10611,Bangalore,Ahmedabad_WH,2025-04-13,2025-05-08,2025-05-25,2343,Truck,Groceries,292,Pending
10612,Jaipur,Hyderabad_WH,2025-04-22,2025-05-07,2025-06-08,1276,Air,Furniture,38,Pending
10613,Pune,Delhi_WH,2025-05-01,2025-05-18,2025-05-23,479,Ship,Groceries,191,Delivered
10614,Mumbai,Pune_WH,2025-05-02,2025-05-02,2025-06-02,744,Ship,Toys,456,Delivered
10615,Kolkata,Jaipur_WH,2025-04-21,2025-04-24,2025-05-31,1278,Air,Toys,314,Delivered
10616,Jaipur,Ahmedabad_WH,2025-04-21,2025-04-26,2025-05-17,2225,Air,Groceries,433,Cancelled
10617,Hyderabad,Delhi_WH,2025-04-16,2025-05-14,2025-05-14,2097,Train,Books,307,Delivered
10618,Delhi,Hyderabad_WH,2025-04-15,2025-05-02,2025-05-30,290,Ship,Books,416,Delivered
10619,Jaipur,Mumbai_WH,2025-05-09,2025-05-15,2025-05-20,1835,Air,Groceries,204,Delivered
10620,Chennai,Kolkata_WH,2025-04-27,2025-05-12,2025-06-03,1742,Ship,Furniture,73,In Transit
10621,Kolkata,Delhi_WH,2025-04-10,2025-04-19,2025-04-24,1857,Truck,Groceries,19,Delivered
10622,Bangalore,Bangalore_WH,2025-05-05,2025-05-10,2025-05-24,1379,Bike,Toys,478,Delivered
10623,Lucknow,Delhi_WH,2025-04-20,2025-05-17,2025-05-19,1180,Air,Apparel,233,Delivered
10624,Bangalore,Lucknow_WH,2025-05-06,2025-05-13,2025-05-31,1423,Bike,Groceries,123,Delivered
10625,Kolkata,Lucknow_WH,2025-04-16,2025-05-07,2025-06-03,231,Ship,Toys,460,Pending
10626,Pune,Lucknow_WH,2025-05-09,2025-05-09,2025-05-22,890,Ship,Groceries,39,Pending
10627,Bangalore,Jaipur_WH,2025-04-18,2025-04-28,2025-04-29,1730,Bike,Electronics,373,Delivered
10628,Jaipur,Chennai_WH,2025-05-07,2025-05-12,2025-06-01,1876,Bike,Furniture,249,Pending
10629,Kolkata,Mumbai_WH,2025-04-29,2025-05-02,2025-06-06,1633,Air,Toys,201,Pending
10630,Ahmedabad,Lucknow_WH,2025-05-02,2025-05-11,2025-05-13,855,Air,Groceries,208,Cancelled
10631,Delhi,Kolkata_WH,2025-04-21,2025-05-01,2025-05-03,1982,Bike,Toys,98,Pending
10632,Pune,Lucknow_WH,2025-04-11,2025-05-06,2025-05-22,1359,Air,Groceries,89,In Transit
10633,Jaipur,Kolkata_WH,2025-05-03,2025-05-10,2025-05-27,2374,Bike,Electronics,213,Pending
10634,Kolkata,Pune_WH,2025-04-25,2025-05-06,2025-05-14,1964,Truck,Pharma,398,Delivered
10635,Hyderabad,Delhi_WH,2025-04-28,2025-05-16,2025-06-08,2342,Bike,Books,290,In Transit
10636,Bangalore,Jaipur_WH,2025-05-02,2025-05-15,2025-06-02,1792,Ship,Electronics,169,Cancelled
10637,Mumbai,Bangalore_WH,2025-05-01,2025-05-08,2025-05-26,742,Bike,Furniture,39,In Transit
10638,Delhi,Hyderabad_WH,2025-04-24,2025-05-06,2025-05-23,1753,Truck,Pharma,49,Pending
10639,Kolkata,Bangalore_WH,2025-05-04,2025-05-04,2025-05-30,842,Air,Machinery,147,Delivered
10640,Jaipur,Pune_WH,2025-04-27,2025-04-27,2025-05-23,1997,Bike,Groceries,321,Delivered
10641,Ahmedabad,Hyderabad_WH,2025-05-06,2025-05-11,2025-05-31,525,Truck,Machinery,241,Delivered
10642,Kolkata,Delhi_WH,2025-04-18,2025-05-08,2025-05-08,910,Air,Electronics,347,Pending
10643,Ahmedabad,Jaipur_WH,2025-05-02,2025-05-16,2025-05-26,2323,Truck,Furniture,276,Delivered
10644,Bangalore,Jaipur_WH,2025-04-10,2025-05-06,2025-05-10,2309,Truck,Pharma,103,Cancelled
10645,Kolkata,Pune_WH,2025-04-18,2025-04-30,2025-05-04,2406,Ship,Pharma,80,Delivered
10646,Hyderabad,Delhi_WH,2025-04-15,2025-04-26,2025-05-22,1050,Ship,Electronics,159,In Transit
10647,Pune,Jaipur_WH,2025-04-18,2025-05-11,2025-06-07,1055,Air,Books,71,In Transit
10648,Pune,Mumbai_WH,2025-04-25,2025-04-30,2025-05-14,1447,Ship,Books,11,In Transit
10649,Bangalore,Pune_WH,2025-05-07,2025-05-08,2025-05-09,1106,Air,Groceries,209,Cancelled
10650,Pune,Jaipur_WH,2025-04-16,2025-05-16,2025-05-29,1758,Air,Books,346,In Transit
10651,Bangalore,Ahmedabad_WH,2025-04-13,2025-04-22,2025-05-06,1657,Ship,Apparel,186,In Transit
10652,Delhi,Bangalore_WH,2025-04-10,2025-05-06,2025-06-04,1754,Train,Machinery,414,Delivered
10653,Chennai,Jaipur_WH,2025-04-12,2025-04-19,2025-05-09,2086,Train,Furniture,187,Cancelled
10654,Kolkata,Hyderabad_WH,2025-04-25,2025-05-04,2025-05-30,1738,Truck,Toys,74,Pending
10655,Pune,Ahmedabad_WH,2025-04-13,2025-05-15,2025-05-16,811,Air,Toys,23,Pending
10656,Kolkata,Chennai_WH,2025-04-25,2025-05-11,2025-05-13,2328,Train,Furniture,301,In Transit
10657,Delhi,Ahmedabad_WH,2025-04-21,2025-05-09,2025-06-01,1059,Train,Electronics,32,Cancelled
10658,Lucknow,Ahmedabad_WH,2025-04-26,2025-05-05,2025-05-25,543,Bike,Toys,416,Pending
10659,Jaipur,Jaipur_WH,2025-04-21,2025-04-28,2025-05-02,1894,Air,Machinery,27,Pending
10660,Kolkata,Delhi_WH,2025-04-20,2025-05-15,2025-05-20,556,Air,Toys,451,Delivered
10661,Lucknow,Ahmedabad_WH,2025-04-23,2025-05-12,2025-06-02,1758,Train,Books,294,Delivered
10662,Chennai,Bangalore_WH,2025-04-30,2025-05-02,2025-05-08,1499,Truck,Toys,261,In Transit
10663,Pune,Pune_WH,2025-05-07,2025-05-09,2025-05-09,1195,Air,Pharma,172,Cancelled
10664,Lucknow,Lucknow_WH,2025-04-15,2025-05-10,2025-06-04,1872,Bike,Books,237,Pending
10665,Hyderabad,Delhi_WH,2025-05-07,2025-05-12,2025-05-28,1608,Truck,Electronics,414,In Transit
10666,Lucknow,Hyderabad_WH,2025-04-28,2025-05-19,2025-06-02,2301,Bike,Books,253,Pending
10667,Bangalore,Kolkata_WH,2025-04-17,2025-04-17,2025-06-01,593,Train,Furniture,223,Pending
10668,Kolkata,Jaipur_WH,2025-04-16,2025-05-07,2025-05-07,294,Train,Machinery,469,Cancelled
10669,Chennai,Hyderabad_WH,2025-04-13,2025-04-26,2025-05-08,550,Train,Apparel,308,Delivered
10670,Mumbai,Chennai_WH,2025-04-10,2025-04-20,2025-06-04,2433,Ship,Groceries,332,Cancelled
10671,Chennai,Mumbai_WH,2025-05-06,2025-05-10,2025-05-11,27,Bike,Furniture,106,Delivered
10672,Pune,Mumbai_WH,2025-04-29,2025-05-14,2025-05-24,1306,Truck,Furniture,78,Delivered
10673,Delhi,Hyderabad_WH,2025-04-13,2025-04-16,2025-04-24,1708,Air,Toys,497,Pending
10674,Chennai,Jaipur_WH,2025-04-19,2025-05-15,2025-06-03,1081,Truck,Apparel,345,Cancelled
10675,Chennai,Kolkata_WH,2025-04-13,2025-04-28,2025-05-31,562,Truck,Pharma,34,Delivered
10676,Pune,Kolkata_WH,2025-04-26,2025-05-15,2025-06-01,1755,Truck,Groceries,461,Delivered
10677,Ahmedabad,Mumbai_WH,2025-04-11,2025-05-14,2025-05-15,1942,Truck,Toys,330,Pending
10678,Mumbai,Delhi_WH,2025-04-22,2025-04-27,2025-04-30,1657,Bike,Groceries,9,Delivered
10679,Delhi,Chennai_WH,2025-04-20,2025-05-01,2025-05-06,186,Train,Apparel,243,In Transit
10680,Delhi,Delhi_WH,2025-05-08,2025-05-12,2025-05-31,858,Ship,Pharma,414,Delivered
10681,Bangalore,Lucknow_WH,2025-04-22,2025-04-29,2025-05-04,1417,Air,Toys,255,Cancelled
10682,Lucknow,Mumbai_WH,2025-04-18,2025-05-13,2025-05-22,541,Bike,Apparel,123,Delivered
10683,Hyderabad,Jaipur_WH,2025-04-16,2025-05-05,2025-05-05,1791,Air,Apparel,285,In Transit
10684,Jaipur,Lucknow_WH,2025-04-14,2025-04-28,2025-06-05,743,Ship,Furniture,336,Cancelled
10685,Delhi,Bangalore_WH,2025-04-18,2025-05-04,2025-05-08,1990,Bike,Pharma,298,Pending
10686,Hyderabad,Hyderabad_WH,2025-04-23,2025-04-23,2025-05-31,1018,Bike,Toys,468,Cancelled
10687,Mumbai,Mumbai_WH,2025-04-19,2025-04-26,2025-04-30,2091,Train,Toys,4,Cancelled
10688,Jaipur,Pune_WH,2025-04-29,2025-05-11,2025-05-12,1100,Train,Electronics,353,Delivered
10689,Bangalore,Ahmedabad_WH,2025-04-10,2025-05-12,2025-05-17,218,Truck,Furniture,492,Pending
10690,Kolkata,Lucknow_WH,2025-05-01,2025-05-10,2025-05-19,1073,Ship,Apparel,23,Delivered
10691,Chennai,Chennai_WH,2025-04-18,2025-05-05,2025-05-27,823,Air,Books,22,Delivered
10692,Ahmedabad,Kolkata_WH,2025-04-21,2025-05-07,2025-05-24,277,Air,Apparel,401,Cancelled
10693,Ahmedabad,Mumbai_WH,2025-04-13,2025-05-09,2025-05-10,16,Train,Groceries,128,In Transit
10694,Ahmedabad,Kolkata_WH,2025-04-11,2025-04-11,2025-05-29,1656,Air,Electronics,230,Cancelled
10695,Mumbai,Kolkata_WH,2025-05-06,2025-05-09,2025-06-07,2312,Train,Machinery,404,Pending
10696,Bangalore,Delhi_WH,2025-04-21,2025-04-27,2025-05-16,850,Train,Books,488,In Transit
10697,Bangalore,Pune_WH,2025-04-13,2025-04-23,2025-04-24,1947,Train,Toys,364,In Transit
10698,Mumbai,Lucknow_WH,2025-04-17,2025-04-26,2025-05-14,717,Train,Pharma,381,Delivered
10699,Hyderabad,Bangalore_WH,2025-05-07,2025-05-19,2025-06-08,351,Train,Furniture,322,In Transit
10700,Jaipur,Hyderabad_WH,2025-05-04,2025-05-14,2025-05-17,672,Air,Toys,46,Cancelled
10701,Kolkata,Lucknow_WH,2025-04-24,2025-05-11,2025-05-24,113,Train,Pharma,114,Cancelled
10702,Pune,Jaipur_WH,2025-04-11,2025-04-16,2025-04-20,2242,Air,Electronics,110,In Transit
10703,Delhi,Bangalore_WH,2025-05-09,2025-05-14,2025-05-29,742,Air,Electronics,381,Cancelled
10704,Jaipur,Ahmedabad_WH,2025-05-06,2025-05-09,2025-05-31,810,Train,Toys,78,In Transit
10705,Pune,Lucknow_WH,2025-04-12,2025-04-30,2025-06-04,796,Bike,Machinery,87,Delivered
10706,Mumbai,Kolkata_WH,2025-04-29,2025-05-04,2025-05-08,1749,Truck,Electronics,339,Pending
10707,Hyderabad,Kolkata_WH,2025-04-22,2025-05-06,2025-05-20,2108,Train,Furniture,289,Pending
10708,Mumbai,Mumbai_WH,2025-04-22,2025-05-19,2025-05-25,623,Train,Groceries,20,Pending
10709,Delhi,Bangalore_WH,2025-04-13,2025-05-16,2025-05-22,2260,Train,Apparel,180,Cancelled
10710,Jaipur,Bangalore_WH,2025-04-26,2025-05-06,2025-05-10,535,Bike,Machinery,442,Delivered
10711,Hyderabad,Mumbai_WH,2025-04-24,2025-05-13,2025-05-18,1893,Train,Pharma,201,Cancelled
10712,Kolkata,Jaipur_WH,2025-04-22,2025-05-04,2025-05-23,1280,Train,Apparel,216,Delivered
10713,Bangalore,Pune_WH,2025-05-04,2025-05-18,2025-05-30,2373,Bike,Machinery,148,In Transit
10714,Pune,Hyderabad_WH,2025-04-19,2025-05-07,2025-05-16,352,Air,Books,244,In Transit
10715,Lucknow,Hyderabad_WH,2025-04-13,2025-05-16,2025-06-03,1699,Bike,Apparel,209,Pending
10716,Ahmedabad,Kolkata_WH,2025-04-18,2025-05-03,2025-05-13,822,Truck,Groceries,412,In Transit
10717,Chennai,Lucknow_WH,2025-04-20,2025-05-05,2025-05-09,234,Air,Electronics,353,Pending
10718,Bangalore,Bangalore_WH,2025-05-04,2025-05-10,2025-06-04,2414,Train,Groceries,248,Cancelled
10719,Kolkata,Jaipur_WH,2025-05-06,2025-05-18,2025-05-22,885,Air,Books,95,In Transit
10720,Pune,Bangalore_WH,2025-05-04,2025-05-12,2025-05-19,29,Air,Electronics,488,Pending
10721,Lucknow,Hyderabad_WH,2025-04-24,2025-05-02,2025-05-16,1507,Bike,Furniture,179,Delivered
10722,Chennai,Hyderabad_WH,2025-05-01,2025-05-10,2025-05-25,499,Train,Furniture,188,Cancelled
10723,Chennai,Ahmedabad_WH,2025-04-21,2025-04-22,2025-06-02,1593,Air,Furniture,204,In Transit
10724,Hyderabad,Delhi_WH,2025-04-10,2025-04-16,2025-05-12,1772,Ship,Pharma,360,Delivered
10725,Delhi,Jaipur_WH,2025-04-25,2025-04-25,2025-05-04,599,Bike,Pharma,287,In Transit
10726,Bangalore,Bangalore_WH,2025-04-27,2025-04-28,2025-04-28,256,Truck,Machinery,335,In Transit
10727,Jaipur,Pune_WH,2025-04-17,2025-05-09,2025-05-20,1378,Air,Furniture,98,Pending
10728,Kolkata,Kolkata_WH,2025-04-16,2025-04-24,2025-05-19,252,Truck,Pharma,274,In Transit
10729,Kolkata,Pune_WH,2025-05-04,2025-05-11,2025-05-28,1356,Bike,Groceries,303,Cancelled
10730,Kolkata,Pune_WH,2025-05-01,2025-05-14,2025-06-07,41,Truck,Books,98,Cancelled
10731,Bangalore,Hyderabad_WH,2025-05-08,2025-05-14,2025-05-16,1588,Bike,Apparel,196,Pending
10732,Delhi,Chennai_WH,2025-04-20,2025-05-04,2025-05-15,2350,Truck,Electronics,222,Pending
10733,Bangalore,Chennai_WH,2025-05-04,2025-05-15,2025-05-21,499,Bike,Electronics,128,Pending
10734,Pune,Jaipur_WH,2025-04-13,2025-04-26,2025-05-15,2008,Truck,Pharma,288,Cancelled
10735,Ahmedabad,Lucknow_WH,2025-04-19,2025-05-19,2025-06-02,1842,Train,Toys,179,Delivered
